中文(zh),韩文(ko),英文(en),出现次数,示例代码组,关联代码组数
,,Mold Level Sense Cooling Water Flow,1,CC_OPC_CD,1
,,Mold Long Side Cooling Water Flow,1,CC_OPC_CD,1
,,Mold Over Flow,1,BO_OCC_REASON_CD,1
,,Mold Short Side Cooling Water Flow,1,CC_OPC_CD,1
,,Mold Taper Ratio,1,CC_OPC_CD,1
,,Mold Taper Ratio(More than 300),1,CC_OPC_CD,1
,,Mold Taper Ratio(More than 600),1,CC_OPC_CD,1
,,Mold Taper Ratio(More than 900),1,CC_OPC_CD,1
,,Mold Vibration Pattern,1,CC_OPC_CD,1
,,Mold Vibration Width,1,CC_OPC_CD,1
,,Moldova,1,COUNTRY_CD,1
,,Molten Steel Yield,1,KPI_INDEX_CD,1
,,Monaco,1,COUNTRY_CD,1
,,Mongolia,1,COUNTRY_CD,1
,,Month,2,CM_CYCLE,2
,,Montserrat,1,COUNTRY_CD,1
,,Morocco,1,COUNTRY_CD,1
,,Mother Plate Cut,1,CS_CUT_TP,1
,,Move,2,YD_SCH_TY,2
,,Mozambique,1,COUNTRY_CD,1
,,Mpa,1,UNIT_CD,1
,,Mud Gan,1,STOP_COMPONENT_CD,1
,,Multi Refining Converter,1,DE_P_TY,1
,,N,13,CHEM_CD,12
,,N+S,1,QLT_CHEM_FOMULA,1
,,N.Mariana Islnd,1,COUNTRY_CD,1
,,NAD,1,CURRENCY_CD,1
,,NAPO,1,QLTY_TRK_TREAT_CD,1
,,NATO,1,COUNTRY_CD,1
,,NB+B,1,QLT_CHEM_FOMULA,1
,,NB+C,1,QLT_CHEM_FOMULA,1
,,NB+Ca+Cu+V,1,QLT_CHEM_FOMULA,1
,,NB+Cr+Mo,1,QLT_CHEM_FOMULA,1
,,NB+Cr+Mo+N+Ni+Ca+Cu+Ti+V,1,QLT_CHEM_FOMULA,1
,,NB+Cu,1,QLT_CHEM_FOMULA,1
,,NB+Cu+Ni+Ti,1,QLT_CHEM_FOMULA,1
,,NB+Cu+Ni+Ti+V,1,QLT_CHEM_FOMULA,1
,,NB+Cu+Ni+V,1,QLT_CHEM_FOMULA,1
,,NB+Mo,1,QLT_CHEM_FOMULA,1
,,NB+Mo+Ni,1,QLT_CHEM_FOMULA,1
,,NB+Mo+Ti,1,QLT_CHEM_FOMULA,1
,,NB+N,1,QLT_CHEM_FOMULA,1
,,NB+Ni,1,QLT_CHEM_FOMULA,1
,,NB+Ni+Ca+Ti,1,QLT_CHEM_FOMULA,1
,,NB+S,1,QLT_CHEM_FOMULA,1
,,NB+Si,1,QLT_CHEM_FOMULA,1
,,NB+Ta,1,QLT_CHEM_FOMULA,1
,,NB+Ti,1,QLT_CHEM_FOMULA,1
,,NB+Ti+B+Ca+N,1,QLT_CHEM_FOMULA,1
,,NB+Ti+Cu+Ni+Ca+N,1,QLT_CHEM_FOMULA,1
,,NB+V,1,QLT_CHEM_FOMULA,1
,,NB+V+B+N+Ti,1,QLT_CHEM_FOMULA,1
,,NB+V+Ca+Ti,1,QLT_CHEM_FOMULA,1
,,NB+V+Cr,1,QLT_CHEM_FOMULA,1
,,NB+V+Cu+N,1,QLT_CHEM_FOMULA,1
,,NB+V+Cu+Ni+N,1,QLT_CHEM_FOMULA,1
,,NB+V+Mo,1,QLT_CHEM_FOMULA,1
,,NB+V+Mo+Ti,1,QLT_CHEM_FOMULA,1
,,NB+V+N,1,QLT_CHEM_FOMULA,1
,,NB+V+N+Ti,1,QLT_CHEM_FOMULA,1
,,NB+V+Ti,1,QLT_CHEM_FOMULA,1
,,NB/(C+N),1,QLT_CHEM_FOMULA,1
,,NB/C,1,QLT_CHEM_FOMULA,1
,,NB/T 47013.3-2015_Ⅰ,1,UST_STD_CD,1
,,NB/T 47013.3-2015_Ⅱ,1,UST_STD_CD,1
,,NB/T 47013.3-2015_Ⅲ,1,UST_STD_CD,1
,,NC6.5,1,MATERIAL_SOURCE_TYPE_LOV,1
,,NGN,1,CURRENCY_CD,1
,,NIC,1,CURRENCY_CD,1
,,NIO,1,CURRENCY_CD,1
,,NK,1,INSP_AGENCY_CD,1
,,NLG,1,CURRENCY_CD,1
,,NO,1,ERP_POSTING_YN,1
,,NO#1,1,STR_NO,1
,,NO#2,1,STR_NO,1
,,NOK,1,CURRENCY_CD,1
,,NON SKINPASS,1,SKINPASS_TY,1
,,NONE,1,SLAB_SCARF_END_TY,1
,,NORMALIZING,1,USAGE_LVL4_CD,1
,,NOT CHECK,1,RULE_COND_OPTR,1
,,NOT IN,1,RULE_COND_OPTR,1
,,NOT SAMPLIN CUT,1,SMPING_INST_TP,1
,,NOT USE,4,BRG_STS,4
,,NPR,1,CURRENCY_CD,1
,,NS_CENT_CRACK,1,MECH_CD,1
,,NS_INCLUSION,1,MECH_CD,1
,,NS_SEGREGATION,1,MECH_CD,1
,,NUMBER,1,FILD_TYPE,1
,,NZD,1,CURRENCY_CD,1
,,Na,1,CHEM_CD,1
,,Na2O,1,CHEM_CD,1
,,Namibia,1,COUNTRY_CD,1
,,Natural Cooling,1,TLC_RPR_STS,1
,,Nauru,1,COUNTRY_CD,1
,,Na₂O,1,CHEM_CD,1
,,Nb,4,CHEM_CD,3
,,Nb/C,1,QLT_CHEM_FOMULA,1
,,Near Delay,1,ORD_DLVR_DT_STATUS,1
,,Nepal,1,COUNTRY_CD,1
,,Netherlands,1,COUNTRY_CD,1
,,New Caledonia,1,COUNTRY_CD,1
,,New Zealand,1,COUNTRY_CD,1
,,Ni,5,CHEM_CD,3
,,Ni+B+Mo+Ti+V,1,QLT_CHEM_FOMULA,1
,,Ni+B+Mo+Ti+V+N,1,QLT_CHEM_FOMULA,1
,,Ni+Cr,1,QLT_CHEM_FOMULA,1
,,Ni+Cr+Cu,1,QLT_CHEM_FOMULA,1
,,Ni+Cr+Cu+Mo,1,QLT_CHEM_FOMULA,1
,,Ni+Cr+Cu+Mo+B+Ti+V,1,QLT_CHEM_FOMULA,1
,,Ni+Cr+Cu+Mo+N+Sn,1,QLT_CHEM_FOMULA,1
,,Ni+Cr+Cu+Mo+N+Sn+B,1,QLT_CHEM_FOMULA,1
,,Ni+Cr+Cu+Mo+N+Sn+P,1,QLT_CHEM_FOMULA,1
,,Ni+Cr+Cu+Mo+N+Sn+Ti,1,QLT_CHEM_FOMULA,1
,,Ni+Cr+Cu+Mo+V,1,QLT_CHEM_FOMULA,1
,,Ni+Cr+Cu+N,1,QLT_CHEM_FOMULA,1
,,Ni+Cr+Cu+P,1,QLT_CHEM_FOMULA,1
,,Ni+Cr+Cu+V,1,QLT_CHEM_FOMULA,1
,,Ni+Cr+Mo,1,QLT_CHEM_FOMULA,1
,,Ni+Cr+Mo+B+N+V+Ti,1,QLT_CHEM_FOMULA,1
,,Ni+Cr+Mo+B+NB+Ti+V,1,QLT_CHEM_FOMULA,1
,,Ni+Cr+Mo+Cu+NB,1,QLT_CHEM_FOMULA,1
,,Ni+Cr+Mo+Cu+Sn,1,QLT_CHEM_FOMULA,1
,,Ni+Cr+Mo+N,1,QLT_CHEM_FOMULA,1
,,Ni+Cr+Mo+SN,1,QLT_CHEM_FOMULA,1
,,Ni+Cr+Mo+Ti,1,QLT_CHEM_FOMULA,1
,,Ni+Cr+Mo+V,1,QLT_CHEM_FOMULA,1
,,Ni+Cr+Mo+V+N+O+H,1,QLT_CHEM_FOMULA,1
,,Ni+Cr+N,1,QLT_CHEM_FOMULA,1
,,Ni+Cr+N+V,1,QLT_CHEM_FOMULA,1
,,Ni+Cr+V,1,QLT_CHEM_FOMULA,1
,,Ni+Cu,1,QLT_CHEM_FOMULA,1
,,Ni+Mo+N+V+Ti,1,QLT_CHEM_FOMULA,1
,,Ni+N+Ti,1,QLT_CHEM_FOMULA,1
,,Ni+Ti+B+Cu+Cr,1,QLT_CHEM_FOMULA,1
,,Ni+Ti+Ca,1,QLT_CHEM_FOMULA,1
,,Ni/Cu,1,QLT_CHEM_FOMULA,1
,,Nicaragua,1,COUNTRY_CD,1
,,Niger,1,COUNTRY_CD,1
,,Nigeria,1,COUNTRY_CD,1
,,"Nippon Thermochemical0.01% ≤C ≤0.07%, V:1.31~",1,MLD_FLUX_CD,1
,,"Nippon Thermochemical0.01% ≤C ≤0.07%, V:1.71~",1,MLD_FLUX_CD,1
,,"Nippon Thermochemical0.08% ≤C ≤0.16%, V:1.31~",1,MLD_FLUX_CD,1
,,"Nippon Thermochemical0.17% ≤C ≤0.29%, V:1.31~",1,MLD_FLUX_CD,1
,,"Nippon Thermochemical0.8% ≤C ≤0.15%, V:1.71~",1,MLD_FLUX_CD,1
,,"Nippon ThermochemicalBillet, C>0.30%",1,MLD_FLUX_CD,1
,,"Nippon ThermochemicalBloom, C>0.20%",1,MLD_FLUX_CD,1
,,"Nippon ThermochemicalC:0.01~0.07%,V:1.21~1.50",1,MLD_FLUX_CD,1
,,"Nippon ThermochemicalC:0.01~0.07%,V:1.51~1.75 , C:0.18~0.69%",1,MLD_FLUX_CD,1
,,"Nippon ThermochemicalC:0.08~0.17%,V:1.21~1.50",1,MLD_FLUX_CD,1
,,"Nippon ThermochemicalC:0.08~0.17%,V>1.51",1,MLD_FLUX_CD,1
,,"Nippon ThermochemicalC<0.01%, V:1.21~1.50",1,MLD_FLUX_CD,1
,,"Nippon ThermochemicalC<0.01%, V:1.31~",1,MLD_FLUX_CD,1
,,"Nippon ThermochemicalC<0.01%, V:1.51~1.75",1,MLD_FLUX_CD,1
,,"Nittex0.01% ≤C ≤0.07%, V:1.31~",1,MLD_FLUX_CD,1
,,"Nittex0.01% ≤C ≤0.07%, V:1.71~",1,MLD_FLUX_CD,1
,,"Nittex0.08% ≤C ≤0.16%, V:1.31~",1,MLD_FLUX_CD,1
,,"Nittex0.17% ≤C ≤0.29%, V:1.31~",1,MLD_FLUX_CD,1
,,"Nittex0.8% ≤C ≤0.15%, V:1.71~",1,MLD_FLUX_CD,1
,,"NittexBillet, C>0.30%",1,MLD_FLUX_CD,1
,,"NittexBloom, C>0.20%",1,MLD_FLUX_CD,1
,,"NittexC:0.01~0.07%,V:1.21~1.50",1,MLD_FLUX_CD,1
,,"NittexC:0.01~0.07%,V:1.51~1.75 , C:0.18~0.69%",1,MLD_FLUX_CD,1
,,"NittexC:0.08~0.17%,V:1.21~1.50",1,MLD_FLUX_CD,1
,,"NittexC:0.08~0.17%,V>1.51",1,MLD_FLUX_CD,1
,,"NittexC<0.01%, V:1.21~1.50",1,MLD_FLUX_CD,1
,,"NittexC<0.01%, V:1.31~",1,MLD_FLUX_CD,1
,,"NittexC<0.01%, V:1.51~1.75",1,MLD_FLUX_CD,1
,,Niue,1,COUNTRY_CD,1
,,No,5,FORCE_ALLOC_YN,5
,,No Action,1,USAGE_LVL3_CD,1
,,No good packing,1,PROD_RTN_CD,1
,,No trimming,1,EDGE_TY,1
,,No+Mo,1,QLT_CHEM_FOMULA,1
,,Non Arrival,1,NON_ANAL_RSN_CD,1
,,Non Destructive Testing Required,1,QLTY_TRK_TREAT_CD,1
,,Non S/F,1,SLAB_SCRAF_END_TY,1
,,Non-ferrous Metals,1,CHEM_LVL1_CD,1
,,None,1,SORT_TY,1
,,Norfolk Islands,1,COUNTRY_CD,1
,,Normal,2,ROLL_CHG_RSN_CD,2
,,Normal Life,1,OTH_DISCARD_RSN_TY,1
,,North Korea,1,COUNTRY_CD,1
,,Norway,1,COUNTRY_CD,1
,,Not As per Order,1,SLAB_INSP_RSLT_CD,1
,,Not Check,1,ALLOC_CHK_TY,1
,,Not Finish,1,MECH_ABNR_ACTION_YN,1
,,Not Possible,1,INQ_ACCEPT_RSLT,1
,,Not Sampling Cut,1,SMP_SMPLNG_FG,1
,,Nozzel Usage Code,1,CC_OPC_CD,1
,,Number,1,DATA_TY,1
,,O,5,CHEM_CD,4
,,OK,2,SLAB_INSP_RSLT_CD,2
,,OMR,1,CURRENCY_CD,1
,,ORder Status Hold,1,OS_MDF_REASON_CD,1
,,OSC,1,PLT_COOL_CD,1
,,OSC Mark,1,RTN_CAU_CD,1
,,OSC+UFC,1,PLT_COOL_CD,1
,,OSCILATION MARK,1,SLAB_DEF_CD,1
,,OTHER,2,CCOIL_PAK_EQU_NM,2
,,OTHER SURFACE DEFECTS,1,SLAB_DEF_CD,1
,,OVEN L2,1,SYS_MODULE_CD,1
,,OVERLENGHT,1,SLAB_DEF_CD,1
,,OVERWIDTH,1,SLAB_DEF_CD,1
,,Oder Completetion,1,ORD_MDF_REASON_CD,1
,,Off Grade,2,SLAB_INSP_RSLT_CD,2
,,Off-line,1,YD_EQUIP_WORD_MODE,1
,,Office,1,SCR_THEME,1
,,Oman,1,COUNTRY_CD,1
,,On Time,1,ORD_DLVR_DT_STATUS,1
,,On-line,1,YD_EQUIP_WORD_MODE,1
,,Only BOF#1 DE-P,1,BOF_BALANCE_TY,1
,,Only BOF#2 DE-P,1,BOF_BALANCE_TY,1
,,Operate,2,MONI_DISPLAY_TY,2
,,Operation,1,STOP_RESONSIBLE_CD,1
,,Operation Trouble,1,TD_CST_OB_RPR_CAU_TY,1
,,Operational Stoppage,1,TLC_RPR_TY,1
,,Optimizing Refining Process,1,DE_P_TY,1
,,Optional Check,1,ALLOC_CHK_TY,1
,,Oracel Object,1,RESULT_TYPE,1
,,Oracle PL/SQL,1,BATCH_TYPE,1
,,Orange,2,COUNTRY_CD,2
,,Ord_No,1,SHR_CONDITION_KEY,1
,,Order,2,RM_INSP_STS,2
,,Order & Quality,1,ABNR_REASON_GRP,1
,,Order / Marking,1,SYS_MODULE_CD,1
,,Order Cancel,2,OS_MDF_TY,2
,,Order Change,1,REJ_OCC_REA_CD,1
,,Order Completion,2,OS_MDF_REASON_CD,2
,,Order Confirm Date(ERP),1,ORD_PRI_ITEM_CD,1
,,Order Exchange,1,ALLOC_TY,1
,,Order Flag,1,YD_MAP_TY,1
,,Order Head Modification,1,OS_MDF_REASON_CD,1
,,Order Hold,1,OS_MDF_REASON_CD,1
,,Order Line Modification,1,OS_MDF_REASON_CD,1
,,Order Mapping,1,HEAT_DIVERT_TREAT_TY,1
,,Order Modification,1,OS_MDF_TY,1
,,Order Nomal Conpletion,1,ORD_END_TY,1
,,Order Prog.,1,BIZ_CHAIN_CD,1
,,Ore Base,1,SIM_BF_CH_CNG_DESC_TP,1
,,Ore Kind Type,1,SIM_BF_CH_CNG_DESC_TP,1
,,Ore Ratio,1,SIM_BF_CH_CNG_DESC_TP,1
,,Osaka. Japan,1,DISP_DEST_CD,1
,,Other,1,ENT_DIV_OCC_REA_CD,1
,,Other Mineral,1,CHEM_LVL1_CD,1
,,Other Raw Materials,1,CHEM_LVL1_CD,1
,,Other common,1,YD_STOP_CD,1
,,Other in Information,1,REJ_OCC_REA_CD,1
,,Others,7,STOP_SYSTEM_CD,2
,,Others information,1,PROD_RTN_CD,1
,,Out of Order,1,REJ_OCC_REA_CD,1
,,Out of Order of PDI,1,REJ_OCC_REA_CD,1
,,Out of chemical range heat,1,KPI_INDEX_CD,1
,,Outbound,2,YD_SCH_TY,2
,,Over Roll,1,REJ_OCC_REA_CD,1
,,P,7,CHEM_CD,5
,,P+F,1,MGRPHY_MTLGRP_TY,1
,,P+N,1,QLT_CHEM_FOMULA,1
,,P+N+S,1,QLT_CHEM_FOMULA,1
,,P+Pb,1,QLT_CHEM_FOMULA,1
,,P+Pb+S,1,QLT_CHEM_FOMULA,1
,,P+S,1,QLT_CHEM_FOMULA,1
,,P+Si,1,QLT_CHEM_FOMULA,1
,,P-1,1,NDT_SMP_TY,1
,,P-2,1,NDT_SMP_TY,1
,,P-3,1,NDT_SMP_TY,1
,,P/C Down,1,BO_OCC_REASON_CD,1
,,P/G,1,PROC_CD_CHECKBOX,1
,,P2O5,1,CHEM_CD,1
,,PAB,1,CURRENCY_CD,1
,,PASS,1,PROD_CHEM_ANAL_TY,1
,,PCI Coal Consumption,1,KPI_INDEX_CD,1
,,PCM,5,CAPA_PROC_CD,5
,,PDS,1,CHEM_CD,1
,,PEI,1,CURRENCY_CD,1
,,PEN,1,CURRENCY_CD,1
,,PGK,1,CURRENCY_CD,1
,,PHP,1,CURRENCY_CD,1
,,PI,1,SECOND_RFN_MAN_CD,1
,,PI & Powder Injection & Bottom BB Only,1,BAP_PROC_PTRN,1
,,PI & Powder Injection & Top + Bottom BB,1,BAP_PROC_PTRN,1
,,PI & Powder Injection & Top BB Only,1,BAP_PROC_PTRN,1
,,PI & Wire Feeding & Bottom BB Only,1,BAP_PROC_PTRN,1
,,PI & Wire Feeding & Top + Bottom BB,1,BAP_PROC_PTRN,1
,,PI & Wire Feeding & Top BB Only,1,BAP_PROC_PTRN,1
,,PI Receipt Finished,1,SMS_PROG_CD,1
,,PI Receipt Wait,1,SMS_PROG_CD,1
,,PI and Powder Injection and Bottom BB Only,1,LF_PROC_PTRN,1
,,PI and Powder Injection and Top + Bottom BB,1,LF_PROC_PTRN,1
,,PI and Powder Injection and Top BB Only,1,LF_PROC_PTRN,1
,,PI and Wire Feeding and Bottom BB Only,1,LF_PROC_PTRN,1
,,PI and Wire Feeding and Top + Bottom BB,1,LF_PROC_PTRN,1
,,PI and Wire Feeding and Top BB Only,1,LF_PROC_PTRN,1
,,PIL1,1,SLAB_PLAN_DEST,1
,,PIL2,1,SLAB_PLAN_DEST,1
,,PILT1,1,SLAB_DEST_CCM,1
,,PILT2,1,SLAB_DEST_CCM,1
,,PIPE,5,USAGE_LVL2_CD,1
,,PKR,1,CURRENCY_CD,1
,,PL/TCM,2,PLAN_PROC_CD,2
,,PL/TCM Packing,1,ROUTING_CD,1
,,PLN,1,CURRENCY_CD,1
,,PLTCM,2,GTH_PROC_CD,2
,,PLTCM L2,1,SYS_MODULE_CD,1
,,PLZ,1,CURRENCY_CD,1
,,PNB,1,RE_BLW_REASON_TY,1
,,POSCO,1,CONSIGN_CD,1
,,POSCO ICT,1,REQ_SECTOR,1
,,POSCO Standard,1,SPEC_ORG,1
,,POWDER INCLUSION,1,SLAB_DEF_CD,1
,,PPL,4,CAPA_PROC_CD,4
,,PPL L2,1,SYS_MODULE_CD,1
,,PPL PACKING LINE,1,CCOIL_PAK_EQU_NM,1
,,PPL Packing,1,ROUTING_CD,1
,,PPL Packing Line,1,COIL_PAK_EQUIP_NM,1
,,PQA L2,1,SYS_MODULE_CD,1
,,PROCESS,1,INST_STS,1
,,PSR,1,CHEM_CD,1
,,PTE,1,CURRENCY_CD,1
,,PYG,1,CURRENCY_CD,1
,,P_Print,1,PROD_GRP_MECH_KND,1
,,Packaging Damage,1,RTN_SLAB_REASON_CD,1
,,Pakistan,1,COUNTRY_CD,1
,,Palau,1,COUNTRY_CD,1
,,Palestine,1,COUNTRY_CD,1
,,Pallet,1,RM_PAK_TY,1
,,Panama,1,COUNTRY_CD,1
,,Pap. New Guinea,1,COUNTRY_CD,1
,,Paraguay,1,COUNTRY_CD,1
,,Partial scarfing + Corner round scarfing,1,SCARF_TY,1
,,Pass,5,DIMEN_GRD,5
,,Pb,4,CHEM_CD,3
,,PbO,1,CHEM_CD,1
,,Pcm,2,CHEM_CD,2
,,Pellet,3,PROC_CD_CHECKBOX,3
,,Pellet Consumption,1,KPI_INDEX_CD,1
,,Pellet Dust,1,CHEM_LVL1_CD,1
,,Pellet Ore,1,CHEM_LVL1_CD,1
,,Pellet(KG),1,OPER_STD_TY,1
,,Pending,1,REQ_STS,1
,,Peritectic,1,INQ_CATE_CD,1
,,Peru,1,COUNTRY_CD,1
,,Philippines,1,COUNTRY_CD,1
,,Piece,1,PACK_PROD_WGT_CNT_TY,1
,,Pieces,1,ORD_WGT_CNT_TY,1
,,Pig Iron Consumption,1,KPI_INDEX_CD,1
,,Pig Iron Runner,1,STOP_COMPONENT_CD,1
,,Pin Hole,2,NON_ANAL_RSN_CD,2
,,Pipe,1,RTN_CAU_CD,1
,,Pitcairn Islnds,1,COUNTRY_CD,1
,,Plan,4,MONI_HEAT_STS,4
,,Plan Heat Mapping,1,HEAT_DIVERT_TREAT_TY,1
,,Plan Plate Cutting,2,DS_CUT_TP,2
,,Plan Return,4,PLAN_COIL_STS_CD,4
,,Plan Slab,1,SLAB_TY,1
,,Plan Surplus,1,SPL_REASON_CD,1
,,Planned,1,HEAT_RTN_STS,1
,,Planning,1,ABNR_REASON_GRP,1
,,Planning Item,1,ITEM_KIND,1
,,Planning Stop,1,EQUIP_STOP_CD,1
,,Planning repair,1,YD_STOP_CD,1
,,Plate,2,MTRL_SHP_TP,2
,,Plate (Slab -> Plate),1,USAGE_LVL1_CD,1
,,Plate Finishing,1,ROUTING_CD,1
,,Plate Heat Furnace L2,1,SYS_MODULE_CD,1
,,Plate Heat Treatment L2 #1,1,SYS_MODULE_CD,1
,,Plate Heat Treatment L2 #2,1,SYS_MODULE_CD,1
,,Plate Heat Treatment L2 #3,1,SYS_MODULE_CD,1
,,Plate Heat Treatment L2 #4,1,SYS_MODULE_CD,1
,,Plate Input Rate,1,OPER_STD_TY,1
,,Plate Mill,2,BIZ_CHAIN_CD,2
,,Plate Mill L2,1,SYS_MODULE_CD,1
,,Plate No,2,SHR_CONDITION_KEY,1
,,Plate Rolling,1,ABNR_REASON_GRP,1
,,Plate Shear Line L2,1,SYS_MODULE_CD,1
,,Poland,1,COUNTRY_CD,1
,,Poor Hole,1,TLC_SKIM_STS,1
,,Popup,4,MENU_TYPE,4
,,Port 1,1,SHIP_PORT_CD,1
,,Port 2,1,SHIP_PORT_CD,1
,,Port 3,1,SHIP_PORT_CD,1
,,Portrait,1,PAPER_DIRECT,1
,,Portugal,1,COUNTRY_CD,1
,,Possible,1,INQ_ACCEPT_RSLT,1
,,Possible forced cooling after 12 hours,1,SLAB_CONTROL_COOLING_CD,1
,,Possible forced cooling after 30 hours,1,SLAB_CONTROL_COOLING_CD,1
,,Possible with Restriction,1,INQ_ACCEPT_RSLT,1
,,Post De-S,1,CHEM_LVL4_CD,1
,,Post Slag Required,1,TLC_AB_TY,1
,,Post Treatment,49,CHEM_LVL4_CD,1
,,Post de-P,9,CHEM_LVL4_CD,1
,,"Post de-P,S",4,CHEM_LVL4_CD,1
,,Post de-S,7,CHEM_LVL4_CD,1
,,Post de-Si,4,CHEM_LVL4_CD,1
,,Powder Injection,1,TOP_BB_PROC_PTRN,1
,,Powdered Coke,1,CHEM_LVL1_CD,1
,,Pre De-S,1,CHEM_LVL4_CD,1
,,Pre Treatment,41,CHEM_LVL4_CD,1
,,Preventive,1,EQUIP_STOP_CD,1
,,Preventive Maintenance,1,STOP_RATING_CD,1
,,Process,2,EVENT_TY,2
,,Process Control,1,STOP_SYSTEM_CD,1
,,Process Modification,1,OS_MDF_TY,1
,,Processing,2,MONI_PROC_TY,2
,,Processing Prod. Plan,1,PLAN_STS,1
,,Product,1,INVOICE_SALE_TY,1
,,Product Control Dept's Request,1,REJ_OCC_REA_CD,1
,,Product Yard,1,YD_BED_TY,1
,,Production Capa Plan,1,PLAN_STS,1
,,Production Capacity,1,ORD_DLVR_DT_CPTY,1
,,Production End,1,OS_MDF_REASON_CD,1
,,Products,1,MTRL_SHP_TY,1
,,Products Order,1,TERM_TY,1
,,Prog. Called,1,INF_TC_STS,1
,,Progress,1,SYS_MODULE_CD,1
,,Progress Code,1,YD_MAP_TY,1
,,Progress in Loading,2,CAR_LOAD_STS,2
,,Puerto Rico,1,COUNTRY_CD,1
,,Purchase only,1,CAR_USAGE,1
,,Q235B,1,INCMP_STEEL_GRD,1
,,Q345B,1,INCMP_STEEL_GRD,1
,,QAR,1,CURRENCY_CD,1
,,QUENCHING,1,USAGE_LVL4_CD,1
,,Qatar,1,COUNTRY_CD,1
,,Qtd Slabs Yard#1->Dispatch,1,KPI_INDEX_CD,1
,,Qtd Trucks Yard#1 -> Dispatch,1,KPI_INDEX_CD,1
,,Quality,2,BIZ_CHAIN_CD,2
,,Quality Request,1,ORD_FL_CHANGE_REASON_CD,1
,,Quantity heats LF,1,KPI_INDEX_CD,1
,,Quantity heats RH,1,KPI_INDEX_CD,1
,,Quantity heats double 2nd refine,1,KPI_INDEX_CD,1
,,Quantity of heats BOF#1,1,KPI_INDEX_CD,1
,,Quantity of heats BOF#2,1,KPI_INDEX_CD,1
,,Quarter,1,CM_CYCLE,1
,,Question,1,MSG_TY,1
,,RCL,1,PLAN_PROC_CD,1
,,RCL Mannual Packing Line,1,COIL_PAK_EQUIP_NM,1
,,RCL1,1,PROC_CD_ERP,1
,,RCL1 L2,1,SYS_MODULE_CD,1
,,RCL2,1,PROC_CD_ERP,1
,,RCL2 L2,1,SYS_MODULE_CD,1
,,RCL3 L2,1,SYS_MODULE_CD,1
,,RCTL,2,PROC_CD,2
,,RDI,1,CHEM_CD,1
,,RE,2,CHEM_CD,2
,,REFRACTORY INCRUSTATION,1,SLAB_DEF_CD,1
,,REGULLAR CHANGE,1,ROLL_GRIND_RSN_TY,1
,,RH,10,CHEM_LVL2_CD,8
,,RH #1,1,STOP_OCC_EQUIP_LOC_CD,1
,,RH #2,1,STOP_OCC_EQUIP_LOC_CD,1
,,RH Arrival,3,MTRL_TRK_CD,3
,,RH Departure,3,MTRL_TRK_CD,3
,,RH End,3,MTRL_TRK_CD,3
,,RH Start,3,MTRL_TRK_CD,3
,,RH Treatment Time - Less,1,QLTY_TRK_CD,1
,,RH Wait,1,SMS_PROG_CD,1
,,RH#1 L2,1,SYS_MODULE_CD,1
,,RH#2 L2,1,SYS_MODULE_CD,1
,,RH+LF,1,SECOND_RFN_PROC_TY,1
,,RH+PI,1,SECOND_RFN_MAN_CD,1
,,RHF L2,1,SYS_MODULE_CD,1
,,RIGHT_BOTTOM,1,MARKING_POSITION,1
,,RIGHT_CENTER,1,MARKING_POSITION,1
,,RIGHT_HEADER,1,MARKING_POSITION,1
,,RINA,1,INSP_AGENCY_CD,1
,,RIZHAO,1,REQ_SECTOR,1
,,RM,3,HRM_RJT_POS,3
,,RM / IronMaking,1,SYS_MODULE_CD,1
,,RM Entry,2,RJT_POS,2
,,RM Inspection Complete,1,INSP_STS,1
,,RM Inspection Request,2,INSP_STS,2
,,RMS,1,CHEM_CD,1
,,ROL,1,CURRENCY_CD,1
,,ROLL MARK,1,SLAB_DEF_CD,1
,,ROLL MISSHANDLING,1,ROLL_GRIND_RSN_TY,1
,,ROLL TIRED,1,ROLL_GRIND_RSN_TY,1
,,ROLLED CHARTERING,1,ROLL_GRIND_RSN_TY,1
,,ROLLING ACCIDENT,1,ROLL_GRIND_RSN_TY,1
,,ROLL_DIA_DS,1,ROLL_DIA_DS,1
,,RON,1,CURRENCY_CD,1
,,RP0.2,2,HIGH_TEMP_TSL_YP_TY,2
,,RP0.5,2,HIGH_TEMP_TSL_YP_TY,2
,,RSD,1,CURRENCY_CD,1
,,RUB,1,CURRENCY_CD,1
,,RUR,1,CURRENCY_CD,1
,,RUST,1,ROLL_GRIND_RSN_TY,1
,,RWF,1,CURRENCY_CD,1
,,Ra ≥1.20,1,ROUGH_CD,1
,,Rate(%),1,QTY_TOL_UNIT_CD,1
,,Rationality,1,YD_LIFT_DN_TY,1
,,Raw Material,2,EQUIP_FACIL_CD,2
,,Raw Matetial L2,1,SYS_MODULE_CD,1
,,Ra≤0.6,1,ROUGH_CD,1
,,Re Treatment,16,CHEM_LVL4_CD,1
,,Re-TimeSch,1,PLAN_HEAT_CHG_TY,1
,,ReBlowing,1,CHEM_LVL4_CD,1
,,ReH,2,HIGH_TEMP_TSL_YP_TY,2
,,ReL,2,HIGH_TEMP_TSL_YP_TY,2
,,Reaches final destination,1,SLAB_RESULT_TY,1
,,Receive,1,INF_SR_TY,1
,,Received,1,EVENT_TY,1
,,Receiving RM Inspection Result,1,INSP_STS,1
,,Recemng Chute,1,STOP_COMPONENT_CD,1
,,Recepit Finish,1,BF_LD_RCV_STS_TY,1
